Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
6/11/2018,0,-25.45,15,14.7,-28521.504,2.4
7/11/2018,0,-25.47,13.3,12.8,-28266.624,2.4
8/11/2018,0,-25.52,11.9,11.4,-29144.448,2.4
9/11/2018,0,-25.51,10,10.1,-29964.384,2.4
10/11/2018,0,-25.51,10,10.2,-29834.784,2.4
11/11/2018,0,-25.52,9.6,10.2,-27842.4,2.4
12/11/2018,0.2,-25.56,9,9.2,-28749.6,2.4
13/11/2018,0.2,-25.58,8.7,8.6,-29268,2.4
14/11/2018,0.2,-25.61,8.2,8.1,-31072.896,2.4
15/11/2018,0.2,-25.62,9.9,10.1,-30595.968,2.4
16/11/2018,0,-25.69,11.8,11.6,-28549.152,2.4
17/11/2018,0,-25.73,10.3,9.7,-30047.328,2.4
18/11/2018,0,-25.7,8.8,8.4,-29082.24,2.4
19/11/2018,1,-25.66,5.3,6.2,-27774.144,2.5
20/11/2018,20,-25.66,8.3,8.1,-28824.768,2.5
21/11/2018,1.2,-25.78,10.2,9.8,-30273.696,2.6
22/11/2018,1.6,-25.81,11.7,11.3,-28886.976,2.6
23/11/2018,1.2,-25.81,9.5,9.4,-28281.312,2.6
24/11/2018,10,-25.72,10.9,10.8,-27539.136,2.5
25/11/2018,9,-25.63,12.4,12.2,-28327.968,2.8
26/11/2018,14,-25.67,9.4,8.9,-30104.352,2.9
27/11/2018,0,-25.76,9.4,9.2,-28502.496,2.8
28/11/2018,0,-25.93,7.9,7.6,-30878.496,2.7
29/11/2018,0,-25.95,7.2,7.2,-30060.288,2.6
30/11/2018,0,-25.93,4.7,4.9,-30325.536,2.6
1/12/2018,3.6,-25.81,8.3,8.1,-26485.056,2.6
2/12/2018,0,-25.86,3.8,4.1,-27618.624,2.6
3/12/2018,0.2,-25.78,10.3,9.8,-26634.528,2.6
4/12/2018,0,-25.81,12.7,12.6,-29456.352,2.5
5/12/2018,0.2,-26.04,7.4,7.7,-32865.696,2.5
6/12/2018,0,-26.06,8.5,9,-32798.304,2.5
7/12/2018,0,-26.05,6.7,7.4,-29330.208,2.5
8/12/2018,1.4,-25.9,10.8,10.3,-25849.152,2.5
9/12/2018,0,-25.87,7,6.4,-25980.48,2.6
10/12/2018,0,-25.96,4.9,4.5,-28352.16,2.5
11/12/2018,0.2,-25.96,2.2,2.7,-26381.376,2.5
12/12/2018,0,-26.02,0.9,1.4,-27186.624,2.5
13/12/2018,5.2,-25.97,3.2,3.2,-27658.368,2.5
14/12/2018,4.6,-25.99,5.2,5,-28155.168,2.6
15/12/2018,0,-26.02,3.4,2.8,-28529.28,2.6
16/12/2018,18.6,-26.07,1.6,1.7,-28545.696,2.6
17/12/2018,7.2,-26.01,4.8,4.6,-27945.216,2.9
18/12/2018,0,-26.18,5.5,5.7,-30710.016,2.9
19/12/2018,0,-26.18,1.6,1.9,-29588.544,2.8
20/12/2018,3.4,-26.11,7.3,6.9,-28404,2.8
21/12/2018,0,-26.17,7.7,7.6,-29347.488,2.8
22/12/2018,0,-26.16,12,11.6,-29392.416,2.8
23/12/2018,0,-26.1,11.4,11.4,-27851.904,2.8
24/12/2018,0,-26.12,10.8,10.6,-29149.632,2.7
25/12/2018,0,-26.16,8.1,7.9,-24909.12,2.7
26/12/2018,0,-26.13,2.4,2.6,-24902.208,2.7
27/12/2018,0,-26.13,1.6,1.8,-27994.464,2.6
28/12/2018,0,-26.16,2.4,2.5,-28463.616,2.6
29/12/2018,0,-26.17,4.7,4.2,-29052,2.6
30/12/2018,0,-26.21,4,3.6,-29767.392,2.6
31/12/2018,0.2,-26.26,2.8,3,-30735.936,2.6
1/1/2019,0,-26.33,7.2,7.3,-27783.648,2.6
2/1/2019,0,-26.21,4.7,4.5,-30201.984,2.6
3/1/2019,0,-26.37,2,1.5,-30485.376,2.6
4/1/2019,0,-26.41,0,-0.3,-29814.912,2.5
5/1/2019,0,-26.39,0.2,0.2,-30827.52,2.5
6/1/2019,0,-26.36,1.3,1.6,-28928.448,2.5
7/1/2019,0,-26.43,-0.3,0.3,-30411.072,2.5
8/1/2019,0,-26.37,1.2,0.7,-29890.944,2.5
9/1/2019,0.6,-26.29,5.5,5.6,-30144.96,2.6
10/1/2019,0.6,-26.35,4,3.8,-29044.224,2.5
11/1/2019,0.2,-26.46,2.2,2.1,-29954.016,2.5
12/1/2019,0,-26.49,0.2,0.5,-30151.872,2.5
13/01/2019,0,-26.41,4.7,4.9,-29706.912,2.5
14/01/2019,0,-26.37,7,6.7,-29914.272,2.5
15/01/2019,0,-26.49,3,2.9,-27749.088,2.5
16/01/2019,0,-26.63,3.9,3.9,-30900.96,2.5
17/01/2019,3.4,-26.51,6.9,6.5,-27519.264,2.5
18/01/2019,2.4,-26.46,8.3,8.5,-27726.624,2.6
19/01/2019,0.8,-26.5,5.3,5.6,-28674.432,2.6
20/01/2019,8.2,-26.48,4.8,5.1,-27678.24,2.6
21/01/2019,6.6,-26.51,5.3,4.8,-28065.312,2.7
22/01/2019,5.8,-26.45,3.9,3.6,-26208.576,2.7
23/01/2019,5.8,-26.39,4.7,4.3,-27774.144,2.8
24/01/2019,0.2,-26.42,5.4,5.7,-27564.192,2.8
25/01/2019,0,-26.49,4.5,4.3,-26818.56,2.8
26/01/2019,0,-26.53,4.6,3.9,-27551.232,2.8
27/01/2019,1,-26.47,4.3,4.1,-27548.64,2.7
28/01/2019,11.2,-26.39,6.1,5.8,-25582.176,2.9
29/01/2019,0.4,-26.49,2.6,2.5,-26104.896,3.1
30/01/2019,1.8,-26.42,1.8,1.8,-25640.064,2.9
31/01/2019,2.4,-26.48,5.2,4.8,-27252.288,2.9
1/2/2019,6.4,-26.42,11.6,11.5,-25480.224,2.9
2/2/2019,33.6,-26.41,10.3,10.1,-26153.28,3.5
3/2/2019,6.2,-26.45,7.5,7.4,-26208.576,3.6
4/2/2019,0,-26.64,7.5,7.9,-28348.704,3.2
5/2/2019,0,-26.6,7.6,6.9,-26589.6,2.9
6/2/2019,0,-26.56,8.5,8,-25055.136,2.8
7/2/2019,0,-26.38,6,6.4,-25641.792,2.8
8/2/2019,0,-26.33,6.3,6.5,-26107.488,2.7
9/2/2019,0,-26.33,5.9,6,-26383.104,2.7
10/2/2019,0,-26.24,10.3,9.8,-25805.952,2.7
11/2/2019,0.2,-26.18,9.2,9.2,-26299.296,2.6
12/2/2019,0,-26.28,5.5,5.5,-24496.128,2.6
13/02/2019,0,-26.3,5.9,5.7,-21166.272,2.6
14/02/2019,0,-26.3,10,9.3,-28133.568,2.6
15/02/2019,0,-26.22,9.9,9.1,-25914.816,2.6
16/02/2019,0,-26.23,8.4,8.3,-28292.544,2.5
17/02/2019,0,-26.19,6,5.6,-25739.424,2.5
18/02/2019,0,-26.14,6,5.7,-26685.504,2.5
19/02/2019,0,-26.1,6.7,6.1,-25316.928,2.5
20/02/2019,0,-26.1,6.2,5.9,-26383.968,2.5
21/02/2019,0,-26.15,6.3,6,-28707.264,2.5
22/02/2019,0,-26.16,7.8,7.2,-28658.88,2.5
23/02/2019,0,-26.12,6,5.4,-26394.336,2.5
24/02/2019,0,-26.12,5.2,5,-25373.088,2.5
25/02/2019,0,-26.02,7.8,8.6,-24421.824,2.5
26/02/2019,0,-26.02,11.6,12,-26693.28,2.5
27/02/2019,0,-25.95,9.9,9.8,-24217.056,2.5
28/02/2019,0,-25.95,9.7,9.3,-25261.632,2.5
1/3/2019,0,-25.86,9.6,9.2,-23944.896,2.5
2/3/2019,0,-25.9,10.7,10.2,-26613.792,2.5
3/3/2019,0,-25.91,9.7,9.2,-24503.04,2.5
4/3/2019,0,-25.85,10.8,10.3,-24286.176,2.5
5/3/2019,1.8,-25.83,11.9,11.5,-25006.752,2.5
6/3/2019,0,-25.93,10.4,10.1,-26012.448,2.5
7/3/2019,0,-25.85,13.8,13.3,-24736.32,2.5
8/3/2019,0,-25.89,13.6,13.4,-27194.4,2.5
9/3/2019,0,-25.94,11.2,10.3,-26714.016,2.4
10/3/2019,0,-25.9,10.6,10.2,-26401.248,2.5
11/3/2019,0.2,-25.79,12.1,11.8,-25339.392,2.4
12/3/2019,0,-25.88,8.6,8.2,-25563.168,2.5
13/03/2019,31.2,-25.82,6.7,6.1,-26383.104,2.5
14/03/2019,0.2,-25.87,9.9,9.6,-29360.448,2.6
15/03/2019,0,-25.86,12,11.5,-27632.448,2.5
16/03/2019,0,-25.88,11.5,10.8,-26394.336,2.5
17/03/2019,0,-25.76,13.6,13.2,-24353.568,2.5
18/03/2019,0.4,,12.4,12.1,-23875.776,2.5
19/03/2019,3.4,,8.7,8.3,-23631.264,2.5
20/03/2019,0,,9.7,9.2,-25780.896,2.4
21/03/2019,0,,11.9,11.4,-25949.376,2.4
22/03/2019,0,,12.6,13.4,-26740.8,2.4
23/03/2019,0,,13.5,14.5,-25994.304,2.4
24/03/2019,0,,13.9,13.6,-26041.824,2.4
25/03/2019,0,-25.65,13.4,12.8,-26205.984,2.4
26/03/2019,0,-25.68,9.5,9.2,-25434.432,2.4
27/03/2019,0,-25.7,10.7,10.2,-25956.288,2.4
28/03/2019,0,-25.88,10.4,9.9,-27549.504,2.4
29/03/2019,0,-25.77,11.9,11.2,-25652.16,2.5
30/03/2019,0,-25.74,11,11,-26824.608,2.5
31/03/2019,0,-25.66,12.9,12.2,-25042.176,2.5
1/4/2019,0,-25.66,14,13.7,-25532.064,2.5
2/4/2019,0,-25.63,14.5,14.1,-25024.896,2.5
3/4/2019,0,-25.61,13.7,13,-24246.432,2.5
4/4/2019,39,-25.45,12.3,12,-21847.968,2.6
5/4/2019,0.6,-25.53,8.6,7.8,-23362.56,2.8
6/4/2019,0,-25.53,10.4,9.8,-24618.816,2.7
7/4/2019,0.2,-25.49,12.7,11.7,-23049.792,2.7
8/4/2019,0,-25.54,11.5,11.1,-24941.088,2.6
9/4/2019,2,-25.53,13.9,13.7,-24250.752,2.6
10/4/2019,2.8,-25.5,12.9,12.5,-23519.808,2.6
11/4/2019,17.2,-25.55,11.5,11.4,-25347.168,2.6
12/4/2019,0.2,-25.53,11.4,10.8,-23854.176,2.6
13/04/2019,0,-25.58,11.4,10.8,-25874.208,2.6
14/04/2019,4,-25.52,10.1,9.9,-23392.8,2.6
15/04/2019,0,-25.48,12,11.9,-23525.856,2.6
16/04/2019,0,-25.51,12.6,12.7,-23752.224,2.6
17/04/2019,0,-25.53,14.5,14.1,-23937.12,2.6
18/04/2019,0,-25.59,13.9,13.9,-26929.152,2.6
19/04/2019,0,-25.63,14.7,15.1,-25917.408,2.6
20/04/2019,0,-25.6,15,15.4,-26402.112,2.6
21/04/2019,0,-25.52,15.9,16.3,-23953.536,2.6
22/04/2019,14.8,-25.34,15.4,15.6,-21811.68,2.6
23/04/2019,4.2,-25.38,15.7,15.6,-23509.44,2.7
24/04/2019,0,-25.44,19.2,18.3,-23925.024,2.7
25/04/2019,0,-25.49,18.8,17.9,-23834.304,2.7
26/04/2019,3.4,-25.48,15.8,15.1,-24395.904,2.7
27/04/2019,0,-25.51,15.6,15.2,-25875.072,2.7
28/04/2019,1.6,-25.45,12.6,12.1,-23531.904,2.6
29/04/2019,0,-25.45,9.8,9.3,-24307.776,2.8
30/04/2019,3,-25.41,12,11.5,-23199.264,2.7
1/5/2019,0,-25.4,14.1,13.4,-22682.592,2.7
2/5/2019,1.4,-25.43,14.4,13.7,-25046.496,2.7
3/5/2019,0,-25.42,15.8,14.9,-25041.312,2.7
4/5/2019,2.6,-25.34,14.1,13.7,-24399.36,2.7
5/5/2019,19.6,-25.34,11,10.7,-23226.048,2.7
6/5/2019,0.4,-25.35,9.1,8.8,-22749.984,2.7
7/5/2019,0,-25.44,12.4,11.9,-24539.328,2.7
8/5/2019,0,-25.45,14.1,13.1,-25536.384,2.7
9/5/2019,0,-25.54,16,15.7,-25952.832,2.7
10/5/2019,0,-25.66,15.3,14,-23467.104,2.7
11/5/2019,0.4,-25.79,16.2,15.2,-25068.096,2.7
12/5/2019,9.8,-25.68,13.8,13.3,-21199.968,2.7
13/05/2019,5.2,-25.72,12.7,12.3,-22244.544,3.1
14/05/2019,0.4,-25.68,10.8,10.4,-22441.536,3.3
15/05/2019,0.2,-25.69,10.2,9.4,-24198.912,3.1
16/05/2019,0,-25.55,15.5,14.3,-23844.672,3
17/05/2019,0,-25.56,16.7,16,-24845.184,2.9
18/05/2019,7,-25.32,15.3,14.8,-19471.968,2.9
19/05/2019,8.8,-25.16,14,13.5,-16058.304,2.9
20/05/2019,3.4,-25.26,14.3,14,-20280.672,3.1
21/05/2019,6.8,-25.3,14.8,15.1,-21096.288,3
22/05/2019,0,-25.27,17.4,16.9,-21007.296,2.9
23/05/2019,0,-25.38,18.2,17.4,-23972.544,2.9
24/05/2019,0,-25.28,19.5,19,-22003.488,2.9
25/05/2019,21,-25.28,18.4,18,-22049.28,2.9
26/05/2019,10.4,-25.12,17.1,16.5,-18142.272,2.9
27/05/2019,23.2,-25.09,16.8,17.2,-18876.672,3
28/05/2019,7.4,-25.14,17.3,16.5,-21126.528,3.3
29/05/2019,1.4,-25.17,16.9,16.3,-21195.648,3.8
30/05/2019,0,-25.22,15.4,14.8,-20933.856,3.3
31/05/2019,0,-25.21,17.1,16.4,-22206.528,3.1
1/6/2019,0,-25.23,17.6,17.2,-23565.6,2.9
2/6/2019,0,-25.15,20.9,20.1,-21966.336,2.9
3/6/2019,5.8,-25.15,20.9,20.3,-23765.184,3
4/6/2019,0,-25.27,21.4,14.1,-26066.016,2.9
5/6/2019,0,-25.2,22.6,25.2,-25331.616,2.8
6/6/2019,0,-25.3,22.2,21.1,-27958.176,2.8
7/6/2019,0,-25.28,23.5,22.7,-25418.88,2.7
8/6/2019,0,-25.32,26.1,24.8,-26640.576,2.7
9/6/2019,0,-25.32,26.7,25.8,-27231.552,2.7
10/6/2019,0,-25.31,26.5,25.4,-28103.328,2.7
11/6/2019,0,-25.3,26.6,25.2,-27533.088,2.7
12/6/2019,0,-25.38,25.4,24.8,-28974.24,2.6
13/06/2019,0,-25.46,25,24,-29641.248,2.6
14/06/2019,0,-25.46,27.4,26.7,-27592.704,2.6
15/06/2019,0,-25.43,27,26,-27321.408,2.6
16/06/2019,0,-25.4,24.9,23.7,-23105.952,2.6
17/06/2019,0.8,-25.38,24.1,23,-25289.28,2.5
18/06/2019,0,-25.32,25.9,24.9,-25421.472,2.6
19/06/2019,0,-25.36,26.5,25.5,-26954.208,2.5
20/06/2019,0,-25.41,26,24.8,-27019.008,2.5
21/06/2019,0,-25.47,25.9,24.7,-26724.384,2.5
22/06/2019,2,-25.43,25.2,24.6,-24687.936,2.5
23/06/2019,0,-25.34,25.6,24.5,-21544.704,2.5
24/06/2019,0,-25.45,25.9,25.6,-26839.296,2.5
25/06/2019,0,-25.49,27.3,26.5,-27661.824,2.5
26/06/2019,0,-25.51,28.3,27,-27246.24,2.4
27/06/2019,0,-25.51,29.5,28.4,-27076.032,2.4
28/06/2019,0,-25.55,29.7,28.8,0,2.4
29/06/2019,0,-25.66,27.8,27.6,0,2.4
30/06/2019,0,-25.71,27.1,26.7,0,2.4
1/7/2019,0,-25.73,28.7,27.3,0,2.4
2/7/2019,0,-25.74,29.3,27.6,0,2.4
3/7/2019,0,-25.82,29.8,28.6,0,2.4
4/7/2019,0,-26,29,28.2,0,2.3
5/7/2019,0,-26.05,28.9,28,0,2.4
6/7/2019,0,-26.08,29.1,28.1,-28665.792,2.3
7/7/2019,0.4,-26.05,27.4,25.9,-24560.928,2.3
8/7/2019,6.8,-26.02,28.1,28,-26257.824,2.3
9/7/2019,0,-25.99,27.4,26.5,-28170.72,2.3
10/7/2019,0,-25.97,23.4,22.7,-28151.712,2.4
11/7/2019,0,-25.96,24.2,23.3,-27737.856,2.4
12/7/2019,8.8,-25.99,23.9,23.3,0,2.3
13/07/2019,15.6,-25.82,23,22.6,-24003.648,2.5
14/07/2019,0,-25.71,23.6,24,0,2.4
15/07/2019,2,-25.65,19.8,19.6,-21509.28,2.3
16/07/2019,0.6,-25.62,22.3,22.1,-24833.952,2.4
17/07/2019,0,-25.74,23.2,22.9,-26127.36,2.3
18/07/2019,0,-25.89,25.3,24.3,-30163.968,2.3
19/07/2019,0,-25.94,25.8,25.1,-29457.216,2.3
20/07/2019,0,-25.97,26.8,26.2,-28055.808,2.3
21/07/2019,0,-25.99,28.2,27.4,0,2.3
22/07/2019,0,-26.04,28.3,27,-30745.44,2.2
23/07/2019,0,-26.1,28.8,28.9,-31887.648,2.2
24/07/2019,0,-26.12,29.4,29.1,-28563.84,2.2
25/07/2019,0,-26.21,30.7,29.7,-27596.16,2.2
26/07/2019,0,-26.23,30.5,29.5,-27379.296,2.2
27/07/2019,0,-26.22,27,25.7,-25782.624,2.2
28/07/2019,60.2,-25.87,20.8,20.2,-18868.032,2.5
29/07/2019,0,-25.94,25.1,24.5,-23241.6,2.6
30/07/2019,0,-25.88,26,25.1,-23262.336,2.4
31/07/2019,0,-25.88,26.8,25.8,-25113.888,2.4
1/8/2019,0,-26.06,26.5,25.3,0,2.3
2/8/2019,0,-26.05,26.4,25.5,0,2.3
3/8/2019,0,-25.99,25.2,24.5,0,2.3
4/8/2019,0,-26,25.1,24.4,0,2.3
5/8/2019,0,-26.06,26.6,25.4,0,2.2
6/8/2019,0,-26.23,27.3,26.4,-26579.232,2.2
7/8/2019,0,-26.24,27.3,26.3,-28194.912,2.2
8/8/2019,0,-26.26,27,26.3,-26107.488,2.2
9/8/2019,0,-26.28,28.9,27.8,-29206.656,2.1
10/8/2019,0,-26.36,29.8,28.2,-31053.888,2.2
11/8/2019,0,-26.34,29.9,28.4,-27556.416,2.1
12/8/2019,0,-26.36,30,28.6,-34611.84,2.1
13/08/2019,0,-26.43,29.4,28.7,-33129.216,2.1
14/08/2019,0,-26.44,25,23.9,0,2.1
15/08/2019,0,-26.31,24.8,23.5,0,2.1
16/08/2019,0,-26.24,24.4,23.3,0,2.1
17/08/2019,0,-26.26,25.1,24,-27852.768,2.1
18/08/2019,0,-26.28,26.9,25.2,-28326.24,2.1
19/08/2019,0,-26.3,27.3,25.7,0,2.1
20/08/2019,0,-26.38,28.5,27.1,0,2.1
21/08/2019,0,-26.47,28.6,27.5,0,2.1
22/08/2019,22.8,-26.49,25.3,25.4,-29336.256,2.1
23/08/2019,6.2,-26.32,23.5,23.4,-25176.96,2.2
24/08/2019,0,-26.22,22.4,22.5,-25495.776,2.3
25/08/2019,0,-26.21,24,23.8,-25851.744,2.3
26/08/2019,0.4,-26.18,24.1,23.8,-26147.232,2.4
27/08/2019,0,-26.24,26,25.4,-28840.32,2.3
28/08/2019,0.8,-26.24,25.3,24.7,-26744.256,2.3
29/08/2019,0,-26.19,25.4,24.4,-26288.928,2.3
30/08/2019,0,-26.19,26.1,25.2,-27554.688,2.4
31/08/2019,0,-26.22,23.8,22.7,-28854.144,2.3
1/9/2019,0,-26.08,23.9,22.5,-23889.6,2.4
2/9/2019,0.4,-26.17,22.9,21.9,-28824.768,2.4
3/9/2019,0,-26.26,22,21.3,-29589.408,2.5
4/9/2019,0,-26.22,22.1,21.3,-27285.12,2.4
5/9/2019,0,-26.2,22.1,21,-28123.2,2.3
6/9/2019,0,-26.22,22,21.1,-28617.408,2.3
7/9/2019,10.2,-26.24,20.1,19.7,-27872.64,2.3
8/9/2019,0,-26.2,20.6,20.1,-27220.32,2.3
9/9/2019,0,-26.26,21.1,19.9,-27912.384,2.4
10/9/2019,0,-26.38,20.5,19.7,-29287.008,2.4
11/9/2019,0,-26.44,21.7,21.3,-27168.48,2.3
12/9/2019,0,-26.46,20.8,20.5,-27570.24,2.3
13/09/2019,0,-26.54,22.5,21.6,-27331.776,2.2
14/09/2019,0,-26.55,22.3,22.3,-28157.76,2.2
15/09/2019,0,-26.46,22.2,22.2,-26091.072,2.2
16/09/2019,0,-26.49,23,22.2,-27027.648,2.2
17/09/2019,0,-26.51,23.6,22.9,-24104.736,2.2
18/09/2019,0.2,-26.5,23.6,22.6,-26822.88,2.2
19/09/2019,0,-26.56,21.4,20.3,-28269.216,2.4
20/09/2019,0,-26.63,19.2,17.7,-29171.232,2.3
21/09/2019,0,-26.63,17.6,17.2,-28086.912,2.2
22/09/2019,7.2,-26.54,18,17.6,-23567.328,2.2
23/09/2019,23.6,-26.48,18.6,18.6,-25481.952,2.4
24/09/2019,0.2,-26.53,18.7,18.3,-25834.464,2.5
25/09/2019,0.4,-26.55,19,18.5,-27363.744,2.4
26/09/2019,0,-26.61,20.4,19.8,-26696.736,2.3
27/09/2019,0,-26.61,20.2,19.6,-25756.704,2.3
28/09/2019,0,-26.62,21.4,20.7,-26775.36,2.3
29/09/2019,0,-26.58,21.7,21.5,-24563.52,2.3
30/09/2019,0,-26.58,21.7,21,-26358.912,2.2
1/10/2019,0,-26.57,21.8,21.8,-25024.032,2.2
2/10/2019,23,-26.56,17.8,17.7,-27053.568,2.3
3/10/2019,10.4,-26.58,13.4,13.1,-23983.776,2.4
4/10/2019,0,-26.63,14,13.4,-26006.4,2.4
5/10/2019,0,-26.62,17,16,-26519.616,2.3
6/10/2019,0,-26.61,18.1,16.5,-24223.104,2.3
7/10/2019,0,-26.59,16.1,15.7,-25403.328,2.3
8/10/2019,0,-26.71,16.7,15.8,-27521.856,2.4
9/10/2019,0,-26.75,16.2,16.1,-28289.088,2.3
10/10/2019,0,-26.75,20.3,20,-28288.224,2.3
11/10/2019,0,-26.81,17.6,17.7,-28768.608,2.3
12/10/2019,0,-26.84,17,16.7,-29178.144,2.3
13/10/2019,0,-26.79,18.6,16.8,-25943.328,2.3
14/10/2019,0,-26.78,16.4,15.9,-25930.368,2.3
15/10/2019,0.6,-26.74,17.7,17.6,-26517.888,2.3
16/10/2019,0,-26.73,17.5,17,-25616.736,2.3
17/10/2019,0,-26.79,14.7,13.9,-27391.392,2.3
18/10/2019,0,-26.84,15,14.4,-28823.04,2.3
19/10/2019,0,-26.81,17.2,16.1,-27007.776,2.3
20/10/2019,0,-26.81,17.3,17.3,-26077.248,2.3
21/10/2019,0,-26.82,19.4,18.6,-25813.728,2.3
22/10/2019,0,-26.84,17.8,17.6,-27737.856,2.3
23/10/2019,0,-26.81,17.3,17,-25537.248,2.3
24/10/2019,0,-26.8,16.1,16,-25827.552,2.3
25/10/2019,1.2,-26.79,19.5,18.2,-25167.456,2.3
26/10/2019,0,-26.85,17.1,17.8,-26495.424,2.3
27/10/2019,0,-26.78,14.8,14.8,-24875.424,2.3
28/10/2019,0,-26.76,14.5,13.7,-25132.896,2.3
29/10/2019,0.4,-26.73,11.6,13.7,-26279.424,2.3
30/10/2019,7.6,-26.78,17.8,15.5,-24893.568,2.3
31/10/2019,2.6,-26.77,14.9,15.3,-25411.968,2.3
1/11/2019,0.1,-26.76,15.5,15,-24555.744,2.3
2/11/2019,6.5,-26.72,16.5,14.9,-25104.384,2.4
3/11/2019,0.2,-26.68,10,16.9,-25803.36,2.5
4/11/2019,0.2,-26.71,17,15.5,-24555.744,2.6
5/11/2019,25.2,-26.69,17.4,16.7,-24093.504,2.7
6/11/2019,2.6,-26.65,12.1,12.7,-22667.904,3
7/11/2019,1,-26.72,11.8,11.4,-26157.6,2.9
8/11/2019,17.2,-26.64,10.6,10.4,-26477.28,2.8
9/11/2019,3.4,-26.69,10.5,10.7,-28224.288,2.8
10/11/2019,0.6,-26.69,10.7,11.2,-28812.672,2.7
11/11/2019,4.6,-26.68,11.3,11.5,-27785.376,2.7
12/11/2019,11.2,-26.54,11.3,11.9,-27956.448,2.6
13/11/2019,0.6,-26.6,11.6,11.2,-27241.92,2.8
14/11/2019,0,-26.58,11.2,11.1,-26731.296,2.8
15/11/2019,19,-26.46,13.2,13.1,-24603.264,2.9
16/11/2019,16,-26.51,11.9,12,-27721.44,3.2
17/11/2019,19,-26.45,10.8,11,-25211.52,3.3
18/11/2019,0.2,-26.55,10.8,10.3,-27945.216,3.2
19/11/2019,0.6,-26.61,11.2,10.8,-26786.592,2.9
20/11/2019,1.8,-26.49,10.4,10.2,-24605.856,2.8
21/11/2019,0,-26.55,10.5,10.3,-27922.752,2.7
22/11/2019,0,-26.58,9.9,9.9,-28790.208,2.7
23/11/2019,0,-26.54,12.4,12.3,-29266.272,2.7
24/11/2019,1.6,-26.45,13.2,13.3,-26462.592,2.6
25/11/2019,0,-26.45,14.4,14.4,-27758.592,2.7
26/11/2019,0,-26.52,9.7,9.7,-28071.36,2.7
27/11/2019,8.6,-26.49,12,11.6,-28931.904,2.7
28/11/2019,7.2,-26.5,12.6,12.3,-28653.696,2.7
29/11/2019,0.8,-26.52,5,11.3,-28194.912,2.7
30/11/2019,0.2,-26.56,9.6,9.6,-28791.072,2.7
1/12/2019,0,-26.55,8.2,8.4,-29077.056,2.7
2/12/2019,14.6,-26.46,13.4,12.8,-27002.592,2.7
3/12/2019,0,-26.45,0,9.5,-25079.328,3.1
4/12/2019,0,-26.43,6.3,6.8,-25418.016,2.9
5/12/2019,0,-26.38,4.6,5.8,-23963.04,2.8
6/12/2019,2.4,-26.35,8.1,8,-24610.176,2.7
7/12/2019,0,-26.31,10.5,10.3,-24778.656,2.7
8/12/2019,0.2,-26.22,11.2,11.4,-23362.56,2.7
9/12/2019,0.2,-26.18,11.5,10.8,-25253.856,2.7
10/12/2019,0,-26.18,8.3,8.7,-23547.456,2.7
11/12/2019,0,-26.18,6.2,5.6,-24050.304,2.6
12/12/2019,1.8,-26.08,2.2,2.2,-23502.528,2.6
13/12/2019,3.8,-25.95,5.7,5.6,-22553.856,2.8
14/12/2019,0.2,-26.09,4.8,4.9,-24326.784,3
15/12/2019,0,-26.18,10.1,10,-24719.04,2.8
16/12/2019,0,-26.15,11.2,10.8,-24541.056,2.8
17/12/2019,0,-26.16,9.8,9.8,-25216.704,2.7
18/12/2019,0,-26.06,9.4,9.5,-22468.32,2.7
19/12/2019,4.2,-25.94,8,8.3,-20562.336,2.7
20/12/2019,3.8,-25.92,9.8,9.9,-23150.016,2.7
21/12/2019,14.6,-25.84,13.7,13.5,-24000.192,3.2
22/12/2019,11.2,-25.86,12.5,12.4,-25946.784,3.7
23/12/2019,0,-25.97,9.8,9.7,-23643.36,3.7
24/12/2019,0,-26.01,5.1,5.3,-24229.152,3.3
25/12/2019,0,-25.82,7.7,7.8,-19340.64,2.9
26/12/2019,0,-25.75,3.5,3.9,-20043.072,2.8
27/12/2019,0,-25.85,4.4,5.1,-22858.848,2.8
28/12/2019,0,-25.89,6.3,6.5,-23588.928,2.8
29/12/2019,0,-25.82,0,5.3,-22643.712,2.7
30/12/2019,0,-25.87,4.9,4.9,-24729.408,2.7
31/12/2019,0,-25.87,2.3,2.6,-25060.32,2.7
1/1/2020,0,-25.79,2,2.3,-22939.2,2.6
2/1/2020,0,-25.73,2.2,2.9,-23076.576,2.6
3/1/2020,0,-25.73,3.5,3.7,-23459.328,2.6
4/1/2020,0,-25.68,6.5,6.5,-24609.312,2.6
5/1/2020,0.2,-25.71,5.4,5.6,-23187.168,2.6
6/1/2020,0,-25.62,5,4.6,-21777.984,2.6
7/1/2020,0,-25.63,1.4,2.2,-23864.544,2.6
8/1/2020,0,-25.63,7.4,7.6,-24133.248,2.5
9/1/2020,0,-25.71,1.8,2,-27594.432,2.5
10/1/2020,0,-25.7,2.4,2.6,-26441.856,2.5
11/1/2020,0,-25.68,3.9,4,-25925.184,2.5
12/1/2020,0,-25.65,4.7,6.5,-25564.032,2.5
13/01/2020,0,-25.63,2.2,2.6,-25920,2.5
14/01/2020,0,-25.63,3.8,4.1,-26207.712,2.5
15/01/2020,0,-25.62,6.1,5.7,-27690.336,2.5
